send_date,email_type,email_id,email_name,article_or_site,title,blurb,is_advanced_manufacturing,position,link,clicks
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Kuka to Present Robotic Palletizing at Expo Pack M Xico,KUKA to Present Robotic Palletizing at EXPO PACK México,"KUKA to Present Robotic Palletizing at EXPO PACK México KUKA will demonstrate integrated robotics,",True,11,https://www.advancedmanufacturing.org/news-desk/press-releases/kuka-to-present-robotic-palletizing-at-expo-pack-m-xico/article_53488c25-bb2b-44b2-83c1-e787ddf21570.html?email=olivia.macdougal%40workday.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=djacobson%40medicraftinc.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Stellantis Accenture Sign Ai Agreement,Stellantis Signs AI Agreement,Stellantis Signs AI Agreement The automaker has signed an agreement,True,1,https://www.advancedmanufacturing.org/industries/motorized-vehicle/stellantis-accenture-sign-ai-agreement/article_19bd01ce-4c10-4bdc-8a3b-7a7441cdfb86.html?email=djacobson%40medicraftinc.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=david_dessem%40aldetec.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Kuka to Present Robotic Palletizing at Expo Pack M Xico,KUKA to Present Robotic Palletizing at EXPO PACK México,"KUKA to Present Robotic Palletizing at EXPO PACK México KUKA will demonstrate integrated robotics,",True,11,https://www.advancedmanufacturing.org/news-desk/press-releases/kuka-to-present-robotic-palletizing-at-expo-pack-m-xico/article_53488c25-bb2b-44b2-83c1-e787ddf21570.html?email=david_dessem%40aldetec.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Your Manufacturing Weekly Newsletter Is Here 1bcc (49073304.hs-sites.com),Your Manufacturing Weekly Newsletter Is Here 1bcc (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-manufacturing-weekly-newsletter-is-here-1bcc?ecid=ACsprvutSjd2KA0hjSOADHcXIwx_vX-1DPXN7gsZ8rNGm96j3eTbjvqxqG1V8En-rGKet-BFtVOp&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=garadu52%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=johfoley%40ix.netcom.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Join Sme (sme.org),Join SME today!,"SME Members, Have you tried Tooling U-SME? Members are eligible for a free, two-week trial to try one of the 500+ online classes. Start Your Trial at toolingu.com/classes/free-trial. Not a member? Join SME today!",False,14,https://www.sme.org/sme-membership/join-sme/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=sjordan%40skuldllc.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=gary.mcarthur%40yahoo.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=carney%40kroy.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Kuka to Present Robotic Palletizing at Expo Pack M Xico,KUKA to Present Robotic Palletizing at EXPO PACK México,"KUKA to Present Robotic Palletizing at EXPO PACK México KUKA will demonstrate integrated robotics,",True,11,https://www.advancedmanufacturing.org/news-desk/press-releases/kuka-to-present-robotic-palletizing-at-expo-pack-m-xico/article_53488c25-bb2b-44b2-83c1-e787ddf21570.html?email=dmontgomery%40ix.netcom.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=dmontgomery%40ix.netcom.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=joem%40martin-eng.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Stellantis Accenture Sign Ai Agreement,Stellantis Signs AI Agreement,Stellantis Signs AI Agreement The automaker has signed an agreement,True,1,https://www.advancedmanufacturing.org/industries/motorized-vehicle/stellantis-accenture-sign-ai-agreement/article_19bd01ce-4c10-4bdc-8a3b-7a7441cdfb86.html?email=ddcnc%40twecwb.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Your Manufacturing Weekly Newsletter Is Here 1bcc (49073304.hs-sites.com),Your Manufacturing Weekly Newsletter Is Here 1bcc (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-manufacturing-weekly-newsletter-is-here-1bcc?ecid=ACsprvtUKpEuCHXBCmJxAFiOHktDiBifH-2GvIcACUZ4tie0AA4z7Bdyg47YwGfmf7Mm50MtMVkv&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=ray.thielen%40molding-solutions.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Webinars,Webinars,,True,2,https://www.advancedmanufacturing.org/resources/webinars/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Stellantis Accenture Sign Ai Agreement,Stellantis Signs AI Agreement,Stellantis Signs AI Agreement The automaker has signed an agreement,True,1,https://www.advancedmanufacturing.org/industries/motorized-vehicle/stellantis-accenture-sign-ai-agreement/article_19bd01ce-4c10-4bdc-8a3b-7a7441cdfb86.html?email=jvolcsko%40sme.org&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Stellantis Accenture Sign Ai Agreement,Stellantis Signs AI Agreement,Stellantis Signs AI Agreement The automaker has signed an agreement,True,1,https://www.advancedmanufacturing.org/industries/motorized-vehicle/stellantis-accenture-sign-ai-agreement/article_19bd01ce-4c10-4bdc-8a3b-7a7441cdfb86.html?email=cmahar%40sme.org&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=n-pasz%40valveresearch.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=jhinrichs%40bailiwick.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=n-pasz%40valveresearch.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Ceratizit Names Mark Frost as Technical Sales Engineer,Ceratizit Names Technical Sales Engineer,Ceratizit Names Technical Sales Engineer Mark Frost will support the company's Midwest team and customers with 33 years of experience,True,12,https://www.advancedmanufacturing.org/news-desk/press-releases/ceratizit-names-mark-frost-as-technical-sales-engineer/article_6a9b2d6b-4ddb-4bc0-90be-7d4a97fdc757.html?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=jdobyns%40watlow.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Smemedia (instagram.com),Smemedia (instagram.com),,False,,https://www.instagram.com/smemedia/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057350&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Smemedia (instagram.com),Smemedia (instagram.com),,False,,https://www.instagram.com/smemedia/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=ted.lykowski%40toolingu.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=ted.lykowski%40toolingu.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Ceratizit Names Mark Frost as Technical Sales Engineer,Ceratizit Names Technical Sales Engineer,Ceratizit Names Technical Sales Engineer Mark Frost will support the company's Midwest team and customers with 33 years of experience,True,12,https://www.advancedmanufacturing.org/news-desk/press-releases/ceratizit-names-mark-frost-as-technical-sales-engineer/article_6a9b2d6b-4ddb-4bc0-90be-7d4a97fdc757.html?email=maxine.gorelick%40boeing.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=j63476067%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=andy.williams%40toro.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Stellantis Accenture Sign Ai Agreement,Stellantis Signs AI Agreement,Stellantis Signs AI Agreement The automaker has signed an agreement,True,1,https://www.advancedmanufacturing.org/industries/motorized-vehicle/stellantis-accenture-sign-ai-agreement/article_19bd01ce-4c10-4bdc-8a3b-7a7441cdfb86.html?email=bmiller%40marathonsp.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=bob92sl200%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=jeffrey.allen%40gopherresource.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=jeffrey.allen%40gopherresource.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=jshawac007%40yahoo.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Stellantis Accenture Sign Ai Agreement,Stellantis Signs AI Agreement,Stellantis Signs AI Agreement The automaker has signed an agreement,True,1,https://www.advancedmanufacturing.org/industries/motorized-vehicle/stellantis-accenture-sign-ai-agreement/article_19bd01ce-4c10-4bdc-8a3b-7a7441cdfb86.html?email=doug-denfeld%40goetschs.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Free Trial (learn.toolingu.com),toolingu.com/classes/free-trial.,"SME Members, Have you tried Tooling U-SME? Members are eligible for a free, two-week trial to try one of the 500+ online classes. Start Your Trial at toolingu.com/classes/free-trial.",False,13,https://learn.toolingu.com/free-trial/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=jheller%40andersoninteriors.net&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,84323472 (jobsconnection.sme.org),Quality Engineer I - Manufacturing,"Featured Manufacturing Jobs Machinist - 2nd Shift Orlando, FL Daniels Manufacturing Corporation Neutral Beam Electrical Engineer Princeton, NJ Princeton University Senior Process Manufacturing Engineer Waterville, OH Johns Manville Corp - Berkshire Hathaway Mechanic St Albans, VT AmeriGas Quality Engineer I - Manufacturing",False,19,https://jobsconnection.sme.org/job/quality-engineer-i-manufacturing/84323472/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=peterl%40powerstepinc.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Stellantis Accenture Sign Ai Agreement,Stellantis Signs AI Agreement,Stellantis Signs AI Agreement The automaker has signed an agreement,True,1,https://www.advancedmanufacturing.org/industries/motorized-vehicle/stellantis-accenture-sign-ai-agreement/article_19bd01ce-4c10-4bdc-8a3b-7a7441cdfb86.html?email=craigtveltri%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Ceratizit Names Mark Frost as Technical Sales Engineer,Ceratizit Names Technical Sales Engineer,Ceratizit Names Technical Sales Engineer Mark Frost will support the company's Midwest team and customers with 33 years of experience,True,12,https://www.advancedmanufacturing.org/news-desk/press-releases/ceratizit-names-mark-frost-as-technical-sales-engineer/article_6a9b2d6b-4ddb-4bc0-90be-7d4a97fdc757.html?email=tfara%40accutekusa.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=richb%40compasstechintl.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=doug%40imsteel.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=sellit76%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Your Manufacturing Weekly Newsletter Is Here 1bcc (49073304.hs-sites.com),Your Manufacturing Weekly Newsletter Is Here 1bcc (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-manufacturing-weekly-newsletter-is-here-1bcc?ecid=ACsprvuCSe1YhWpmEwcgScRz4_XzNwifkA0GtpdIBR24F06yHHXYn6ewVz1mLX_jpxgsQ1_QgoZV&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=bobt%40metraflex.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=ctucker2%40slb.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=bobw%40muskegontool.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Your Manufacturing Weekly Newsletter Is Here 1bcc (49073304.hs-sites.com),Your Manufacturing Weekly Newsletter Is Here 1bcc (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-manufacturing-weekly-newsletter-is-here-1bcc?ecid=ACsprvvy55i_emU8S94IG8Q4ltXPByKxVx-JEBDxGj8u6dMR5F06UWLfrgSIVHotiXlbzhmHP1Vg&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Stellantis Accenture Sign Ai Agreement,Stellantis Signs AI Agreement,Stellantis Signs AI Agreement The automaker has signed an agreement,True,1,https://www.advancedmanufacturing.org/industries/motorized-vehicle/stellantis-accenture-sign-ai-agreement/article_19bd01ce-4c10-4bdc-8a3b-7a7441cdfb86.html?email=cveltri%40sme.org&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=dkaiser%40pmwfab.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Sme Manufacturing Media (linkedin.com),Sme Manufacturing Media (linkedin.com),,False,,https://www.linkedin.com/showcase/sme-manufacturing-media/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
